,Unnamed: 0,explicit_sentence,obscure_sentence,explicit_entity,obscure_entity,answer,answer_prob_exp,answer_prob_obs,ans_prob_obs_edit_subject_and,ans_prob_obs_edit_subject_that,ans_prob_obs_edit_subject_but,ans_prob_obs_edit_subject_or,ans_prob_obs_edit_subject_as,ans_prob_obs_edit_subject_if,ans_prob_obs_edit_subject_when,ans_prob_obs_edit_subject_than,ans_prob_obs_edit_subject_because,ans_prob_obs_edit_subject_while,ans_prob_obs_edit_subject_so,ans_prob_obs_edit_subject_where,ans_prob_obs_edit_subject_since,ans_prob_obs_edit_subject_though,ans_prob_obs_edit_subject_after,ans_prob_obs_edit_subject_until,ans_prob_obs_edit_subject_whether,ans_prob_obs_edit_subject_before,ans_prob_obs_edit_subject_although,ans_prob_obs_edit_subject_even,ans_prob_obs_edit_subject_like,ans_prob_obs_edit_subject_unless,ans_prob_obs_edit_subject_nor,ans_prob_obs_edit_subject_once,ans_prob_obs_edit_subject_long,ans_prob_obs_edit_subject_except,ans_prob_obs_edit_subject_now,ans_prob_obs_edit_subject_far,ans_prob_obs_edit_subject_for,ans_prob_obs_edit_subject_soon,ans_prob_obs_edit_subject_in,ans_prob_obs_edit_subject_rather,ans_prob_obs_edit_subject_and/or,ans_prob_obs_edit_subject_whereas,ans_prob_obs_edit_subject_not,ans_prob_obs_edit_subject_till,ans_prob_obs_edit_subject_case,ans_prob_obs_edit_subject_provided,ans_prob_obs_edit_subject_considering,ans_prob_obs_edit_subject_given
453,453,The place of birth of Imran Khan is,The place of birth of the spouse of Bushra Bibi is,Imran Khan,the spouse of Bushra Bibi, Lahore,4.4841875933343545e-05,3.747640221263282e-06,7.055087280605221e-06,3.718422931342502e-06,3.163741439493606e-06,2.501066092008841e-07,2.20444690057775e-06,6.813290383433923e-06,1.7085791341742151e-06,1.0516916972846957e-06,2.079823570966255e-05,1.5831305972824339e-06,4.1382196513950475e-07,5.623788638331462e-06,2.8618356736842543e-05,3.627855903687305e-06,1.1129429367429111e-05,9.718073670228478e-07,3.666798704671237e-07,9.369059625896625e-06,2.0060567749169422e-06,1.4354318409459665e-06,4.772136435349239e-06,2.8789636985493416e-07,6.015337703502155e-07,5.734746650887246e-07,9.62094759415777e-07,7.085777269821847e-06,2.740883246588055e-06,1.0428423593111802e-05,3.2876791919989046e-06,3.1054896680871025e-06,1.6982268789433874e-05,2.0628972379199695e-06,5.009484880247328e-07,4.269157670933055e-06,1.0863936950045172e-06,1.0525546940698405e-06,8.311689612128248e-07,1.2384773526719073e-06,9.963148528413512e-08,4.010482371086255e-06
454,454,The country of citizenship of Teresa Carreño is,The country of citizenship of the spouse of Eugen (originally Eugène) Francois Charles d'Albert is,Teresa Carreño,the spouse of Eugen (originally Eugène) Francois Charles d'Albert, Venezuelan,2.2982179871178232e-05,3.3380367767676944e-06,3.26875510836544e-06,3.751136773644248e-06,3.008094608958345e-06,2.488978452674928e-06,3.2350510537071386e-06,2.855098955478752e-06,1.970834773601382e-06,7.433575888171617e-07,4.185634679743089e-06,1.981675268325489e-06,5.88362865983072e-07,1.3545515002988395e-06,2.138456920874887e-06,1.3347910226002568e-06,2.9175835152273066e-06,3.490512654025224e-06,5.233633828538586e-07,1.5135258308873745e-06,4.225482825859217e-06,1.6521019006177085e-06,2.226492142654024e-06,1.055315919984423e-06,8.540451744920574e-06,3.6532098874886287e-06,2.9919742701167706e-06,2.5301860659965314e-06,2.8772906262020115e-06,1.3121056099407724e-06,2.252795638923999e-06,3.38854277970313e-07,5.4314218687068205e-06,4.692017228080658e-07,8.575053698223201e-07,1.96013525055605e-06,8.666452231409494e-07,1.0818301916515338e-06,5.051725793236983e-07,1.7873023807624122e-06,9.712571227282751e-07,1.0102100986841833e-06
455,455,"The place of birth of Louis II, Grand Duke of Hesse is",The place of birth of the father of Maria Alexandrovna is,"Louis II, Grand Duke of Hesse",the father of Maria Alexandrovna, Darmstadt,0.00029846589313820004,0.00034663270344026387,0.0008190273074433208,0.0002388179418630898,0.0004033703589811921,0.00015330080350395292,0.00022641535906586796,0.0005167719791643322,0.00029425721731968224,5.6590124586364254e-05,0.0005634039407595992,0.00044671527575701475,0.00010169816232519224,0.00025222403928637505,0.0008979816921055317,0.0007060575298964977,0.0008987047476693988,0.00031982699874788523,7.632665801793337e-05,0.0004641850246116519,0.0002447347214911133,0.00012357867672108114,0.00022709163022227585,0.00014130843919701874,0.0002170283260056749,0.0002033771452261135,0.00023908421280793846,0.0010384406195953488,0.00012969122326467186,0.00020143068104516715,0.0005996351828798652,0.00010392204421805218,0.0005980217829346657,0.0002042637934209779,0.00035796183510683477,0.00025479105534031987,0.0001808424131013453,0.0002078096440527588,0.0002835264604073018,0.0002443837292958051,5.931328269070946e-05,0.0002370642323512584
456,456,The place of birth of Mel Gibson is,The place of birth of the director of The Man Without a Face is,Mel Gibson,the director of The Man Without a Face," Peekskill, New York",5.7598987041274086e-05,0.0002316036116098985,0.0002608691283967346,0.0001607238664291799,0.00018069581710733473,7.376896974164993e-05,6.832687358837575e-05,0.00018257992633152753,0.00010333508544135839,8.487741433782503e-05,0.00030204071663320065,0.0001892581640277058,7.161000394262373e-05,9.303777915192768e-05,0.0004220778646413237,0.00028984821983613074,0.0003583916404750198,0.00018897118570748717,3.714696867973544e-05,0.00032351529807783663,0.0001070209764293395,6.368821777869016e-05,8.981721475720406e-05,4.5662029151571915e-05,0.00017737281450536102,9.139436588156968e-05,0.00010211543121840805,0.00023137708194553852,8.82624153746292e-05,0.00017841487715486437,0.00020069572201464325,0.00010988168651238084,0.00028975994791835546,8.19275519461371e-05,6.032715828041546e-05,4.672807335737161e-05,7.26552534615621e-05,8.906783477868885e-05,0.0002169710787711665,0.00010791372187668458,3.22719024552498e-05,0.0003284335834905505
457,457,"The country of citizenship of Frederick V, Landgrave of Hesse-Homburg is",The country of citizenship of the father of Caroline of Hesse-Homburg is,"Frederick V, Landgrave of Hesse-Homburg",the father of Caroline of Hesse-Homburg, Germany,0.0009580132318660617,0.0008811312727630138,0.0010364915942773223,0.0006514137494377792,0.001728353090584278,0.00021825567819178104,0.0008338954066857696,0.0011551780626177788,0.0006992795970290899,0.00014935973740648478,0.0020892969332635403,0.00047881543287076056,0.0004385571810416877,0.0007180910906754434,0.0007628892199136317,0.0007128024590201676,0.0006669959984719753,0.0003356581728439778,0.0002306031674379483,0.0005154582322575152,0.000558691390324384,0.0004871381097473204,0.0025641554966568947,0.0004523342358879745,0.0002143765741493553,0.0001328943035332486,0.0003055604756809771,0.0005659721791744232,0.00031999891507439315,0.0003388573240954429,0.0006057012360543013,6.516119901789352e-05,0.0011890004388988018,0.0003377548709977418,0.00044404753134585917,0.0007607480511069298,0.000355999160092324,0.0005409012082964182,0.0007438617758452892,0.0012933715479448438,0.00028054966242052615,0.0005582654848694801
458,458,The employer of Guy Patin is,The employer of the father of Charles Patin is,Guy Patin,the father of Charles Patin, Collège de France,9.46838440540887e-07,5.191334935261693e-07,1.0601850135572022e-06,2.592388739230955e-07,7.347640007537848e-07,7.400676622637548e-07,1.8090220237354515e-06,1.5312964478653157e-06,1.032575255521806e-06,5.306523576109612e-07,1.4362775573317776e-06,1.7730517356540076e-06,2.1621279699957086e-07,6.978330588935933e-07,1.8567651522971573e-06,1.5479394050998962e-06,3.638230282376753e-06,4.1841431652756e-07,1.0642606866895221e-06,1.7796152178561897e-06,9.89238174042839e-07,8.46417435695912e-07,4.778663651450188e-07,6.286634288699133e-07,5.209330424804648e-07,3.165842485941539e-07,2.572632524788787e-07,1.0617217185426853e-06,2.96665206178659e-07,3.251673206250416e-07,7.408349347315379e-07,5.172439045963984e-07,1.6763902976890677e-06,8.688815569257713e-07,8.448762969237578e-07,2.413573383819312e-06,5.25466418821452e-07,1.3799569842376513e-06,1.4880331491440302e-06,1.8140115116693778e-06,1.2527032140496885e-06,9.039540600497276e-07
459,459,The place of burial of Nefertari is,The place of burial of the mother of Amun-her-khepeshef is,Nefertari,the mother of Amun-her-khepeshef, QV66,3.126001320197247e-05,5.125060124555603e-05,7.572706817882136e-05,4.8003053962020203e-05,8.152417285600677e-05,1.3227720046415925e-05,2.778659290925134e-05,9.354212670587003e-05,4.207499296171591e-05,7.01761291566072e-06,0.00022786618501413614,8.612317469669506e-05,1.9122286175843328e-05,7.597379590151832e-05,0.0006314137135632336,0.00019949267152696848,0.0001904364617075771,8.262458868557587e-05,1.3852543816028628e-05,7.677669782424346e-05,5.9350797528168187e-05,1.5329029338317923e-05,1.903894190036226e-05,2.28400131163653e-05,1.7602449588594027e-05,3.129930337308906e-05,3.445399124757387e-05,6.720966484863311e-05,3.7924779462628067e-05,5.0624188588699326e-05,4.887523391516879e-05,3.080063106608577e-05,6.714365008519962e-05,2.1426865714602172e-05,2.3954928110470064e-05,3.955234933528118e-05,1.4186826774675865e-05,2.160164513043128e-05,1.2342506124696229e-05,5.249098103377037e-05,2.5587560230633244e-06,0.00010943855886580423
460,460,The place of death of Bruno Nicolai is,The place of death of the composer of Manhunt in the City is,Bruno Nicolai,the composer of Manhunt in the City, Rome,5.783141023130156e-05,0.000354692863766104,0.0006452853558585048,0.0003676211927086115,0.00037970158155076206,9.715642954688519e-05,0.00030719360802322626,0.0003293561458121985,0.0001994583144551143,0.00011350513523211703,0.0010025408118963242,0.0002948837063740939,0.00031691486947238445,0.0003698000800795853,0.0007975933258421719,0.00020240896265022457,0.0002931686176452786,0.00021347776055335999,0.00011142680887132883,0.0005539497942663729,0.0001309315557591617,0.00021611210831906646,0.0002934503718279302,0.00015426604659296572,0.00013000440958421677,0.0002822326496243477,0.00024830541224218905,0.0003745430731214583,4.013776924693957e-05,0.00016815574781503528,0.0003571400884538889,5.9317411796655506e-05,0.0003301437245681882,0.0002864533744286746,6.425126048270613e-05,0.0003445630718488246,6.118791498010978e-05,5.078306276118383e-05,0.00029990478651598096,0.00021235358144622296,1.822818558139261e-05,0.0007738057756796479
461,461,"The date of death of Stephen Moore, 1st Earl Mount Cashell is","The date of death of the father of Stephen Moore, 2nd Earl Mount Cashell is","Stephen Moore, 1st Earl Mount Cashell","the father of Stephen Moore, 2nd Earl Mount Cashell", 14 May 1790,0.0021579787135124207,0.0016029311809688807,0.004020734690129757,0.001870319596491754,0.0020277565345168114,0.0010717726545408368,0.003919045906513929,0.0023454835172742605,0.0013848068192601204,0.0006175700691528618,0.0052725281566381454,0.0021285866387188435,0.0007158918306231499,0.0025056693702936172,0.00955665297806263,0.0034110983833670616,0.003806907683610916,0.005298549309372902,0.0006352954660542309,0.0024352064356207848,0.0027701109647750854,0.0017396240727975965,0.0011319428449496627,0.0019031398696824908,0.0004847131494898349,0.002132014837116003,0.0006966932560317218,0.004390229936689138,0.0008522168500348926,0.0020135066006332636,0.002658731071278453,0.00020180281717330217,0.0026913180481642485,0.0015183495124801993,0.0025594306644052267,0.005577545613050461,0.0005907181766815484,0.002125925850123167,0.001165374182164669,0.001227727858349681,0.00041684156167320907,0.0017827864503487945
462,462,The place of burial of Robert de Ferrers is,"The place of burial of the father of John de Ferrers, 1st Baron Ferrers of Chartley is",Robert de Ferrers,"the father of John de Ferrers, 1st Baron Ferrers of Chartley", Staffordshire,6.934194516361458e-07,1.0143754707314656e-06,6.574685471605335e-07,3.739652356671286e-07,7.553069281129865e-07,5.875997430848656e-07,4.715514876352245e-07,2.0830229914281517e-06,1.4675391639684676e-06,1.124215600611933e-07,3.819215180556057e-06,2.5728811579028843e-06,2.5553953264534357e-07,2.16182252188446e-06,3.2531108900002437e-06,4.5117726585885976e-06,1.836955107137328e-06,7.175144105531217e-07,1.38265204441268e-06,1.1930823120565037e-06,8.401204354413494e-07,3.2367972835345427e-07,3.748749293208675e-07,1.4752048400623607e-06,9.168570045403612e-07,3.018108998276148e-07,6.256346409827529e-07,1.0812985919983475e-06,3.239466366267152e-07,8.320831170749443e-07,1.171339590655407e-06,2.321228862456337e-07,5.595681500381033e-07,1.0823102911672322e-06,9.431027478967735e-07,1.8163063941756263e-06,6.165984700601257e-07,1.0452929473103723e-06,1.127870632444683e-06,1.3994002756589907e-06,7.427397576975636e-07,5.2604191296268255e-06
463,463,The place of birth of Duchess Maria Dorothea of Württemberg is,The place of birth of the mother of Marie Henriette of Austria is,Duchess Maria Dorothea of Württemberg,the mother of Marie Henriette of Austria, Pokój,7.596632940476411e-07,1.5673039115426946e-06,1.8691705463425023e-06,9.326338954451785e-07,1.3948432524557575e-06,1.863434988536028e-07,7.62008255605906e-07,1.0376724048910546e-06,6.0068128959756e-07,7.459132120857248e-07,2.5346346319565782e-06,1.5361341638708836e-06,2.2723681070146995e-07,1.0826457810253487e-06,2.7405053515394684e-06,1.8519118611948215e-06,1.7152984810309135e-06,5.350706828721741e-07,1.419864332774523e-07,6.593774628527171e-07,4.975872229806555e-07,3.61165376716599e-07,6.986225002947322e-07,2.6317067636227875e-07,5.79420941448916e-07,3.2844297948031453e-07,4.620136166977318e-07,1.957702806976158e-06,4.238711994730693e-07,6.71503187277267e-07,1.531120346953685e-06,4.5400886961033393e-07,1.5782669606778654e-06,5.917785870224179e-07,3.344866286170145e-07,1.0683173741199425e-06,2.833851340255933e-07,1.388387715905992e-07,3.885090791300172e-07,5.01616909787117e-07,4.872908476727389e-08,1.7336030850856332e-06
464,464,The place of birth of Crane Wilbur is,The place of birth of the director of Inside the Walls of Folsom Prison is,Crane Wilbur,the director of Inside the Walls of Folsom Prison, Athens,3.401217327336781e-05,4.8992464144248515e-05,5.0198432290926576e-05,4.9230871809413657e-05,3.933253901777789e-05,1.0667853530321736e-05,3.0365992643055506e-05,2.8013821065542288e-05,2.3390060960082337e-05,3.821707650786266e-05,5.026461076340638e-05,1.7624326574150473e-05,3.238152203266509e-05,2.536167812650092e-05,7.336289854720235e-05,3.2763487979536876e-05,4.449621701496653e-05,2.2983680537436157e-05,1.1254641322011594e-05,4.1696559492265806e-05,2.334422606509179e-05,2.353653144382406e-05,2.298605613759719e-05,6.911973287060391e-06,3.514235868351534e-05,3.996551095042378e-05,2.742721699178219e-05,2.8605911211343482e-05,2.0443376342882402e-05,3.884904435835779e-05,4.705217725131661e-05,9.818366379477084e-06,4.350368180894293e-05,2.3355602024821565e-05,5.270879682939267e-06,1.8471664589014836e-05,1.55132329382468e-05,1.0196380571869668e-05,2.152645720343571e-05,2.021522777795326e-05,2.972462425532285e-06,5.1577528211055323e-05
465,465,The spouse of Homi Wadia is,The spouse of the director of Aladdin Aur Jadui Chirag is,Homi Wadia,the director of Aladdin Aur Jadui Chirag, Fearless Nadia,8.073822499454764e-08,9.560061187130486e-08,1.3980860558149288e-07,7.801327939205294e-08,1.7372033767060202e-07,1.7333627511106897e-07,1.5319240276312485e-07,6.113593826739816e-07,9.897811281689428e-08,7.990782080469216e-08,2.3883123390078254e-07,1.619450813450385e-07,2.47151206167473e-07,2.240555545540701e-07,5.911055040996871e-07,2.4710649881853897e-07,1.709063752741713e-07,1.0014240103828342e-07,1.686805291001292e-07,1.243342069301434e-07,5.0213238012020156e-08,9.000471834497148e-08,8.440344601012839e-08,2.0996782268412062e-07,8.483072377885037e-08,5.8015864112803683e-08,1.1921301279471663e-07,1.8813670976669528e-07,1.571370233932612e-07,8.945744411903434e-08,1.0300412611741194e-07,4.7421414706150244e-07,3.1741814154884196e-07,2.2875958904933213e-07,8.142924912135641e-07,7.142083973121771e-07,1.1907275165867759e-07,3.7776459294036613e-07,5.612749376382453e-08,9.75933573954535e-08,3.2618555678709527e-07,1.050816820225009e-07
466,466,The spouse of Nathalie Delon is,The spouse of the director of Sweet Lies is,Nathalie Delon,the director of Sweet Lies, Alain Delon,7.86921191320289e-06,3.790999835473485e-05,5.735275408369489e-05,1.4657899555459153e-05,3.498550722724758e-05,3.0628463719040155e-05,5.834435796714388e-05,7.150555757107213e-05,2.333969678147696e-05,2.780935938062612e-05,4.956572956871241e-05,7.183524576248601e-05,2.1140091121196747e-05,1.9258153770351782e-05,9.801862324820831e-05,0.0001072019585990347,8.208375220419839e-05,2.5731074856594205e-05,2.211794890172314e-05,2.8057967938366346e-05,4.3920885218540207e-05,5.74926016270183e-05,3.5605422453954816e-05,1.975937993847765e-05,7.340934098465368e-05,1.1860905942739919e-05,1.8827900930773467e-05,4.870914199273102e-05,2.2811185772297904e-05,5.3534637117991224e-05,2.0717165170935914e-05,2.642715298861731e-05,0.00012038756540277973,2.750793100858573e-05,3.550946348696016e-05,3.901402305928059e-05,1.603152668394614e-05,8.324566442752257e-05,6.475727423094213e-05,3.047668178624008e-05,5.306221646605991e-05,9.308171865995973e-05
467,467,"The date of death of Charles Townshend, 1st Baron Bayning is","The date of death of the father of Charles Frederick Powlett, 2nd Baron Bayning is","Charles Townshend, 1st Baron Bayning","the father of Charles Frederick Powlett, 2nd Baron Bayning", 19 May 1810,0.0012193447910249233,0.0008770443964749575,0.0020848733838647604,0.0009646415710449219,0.0012794480426236987,0.0006148286629468203,0.001563322264701128,0.0013031281996518373,0.0005922864656895399,0.0003980670007877052,0.002162201562896371,0.0016305255703628063,0.0002967026666738093,0.0010874398285523057,0.004855328239500523,0.0016240413533523679,0.0015986551297828555,0.002890892792493105,0.0003787236346397549,0.0016439530299976468,0.0013301350409165025,0.0008952897042036057,0.0004992750473320484,0.0010428056120872498,0.0003553573042154312,0.0009542258339934051,0.00041982746915891767,0.0027977798599749804,0.0003215029719285667,0.0009838497499004006,0.0014483500272035599,7.976115011842921e-05,0.001632496016100049,0.0007912634173408151,0.0008195328991860151,0.0022615445777773857,0.0002448701998218894,0.0008614786784164608,0.000550811761058867,0.0005227797664701939,0.0002652402617968619,0.0010679607512429357
468,468,The country of citizenship of Albert Pyun is,The country of citizenship of the director of Nemesis 3: Prey Harder is,Albert Pyun,the director of Nemesis 3: Prey Harder, America,6.886790652060881e-05,9.48943488765508e-05,0.00010101113730343059,6.0225291235838085e-05,8.930469630286098e-05,4.759275907417759e-05,7.937592454254627e-05,7.543493120465428e-05,4.409456960274838e-05,3.263565304223448e-05,0.00010920197382802144,0.00010204313002759591,6.76529889460653e-05,0.00016343752213288099,3.737734368769452e-05,7.312365778489038e-05,2.800261245283764e-05,2.9651831937371753e-05,2.4553639377700165e-05,4.211069972370751e-05,4.8798887291923165e-05,6.760759424651042e-05,0.00017692125402390957,3.438186467974447e-05,5.1156159315723926e-05,9.236516780219972e-05,0.00010484568338142708,9.169191616820171e-05,7.049571286188439e-05,2.4916678739828058e-05,3.5412584111327305e-05,1.5537554645561613e-05,7.461316999979317e-05,5.7839228247758e-05,6.301376561168581e-05,0.0002000344538828358,1.9633973352028988e-05,4.071482544532046e-05,0.00015277926286216825,0.00010378694423707202,1.3442786439554766e-05,0.00011479772365419194
